Archetype,CommName,SciName,SpeciesCat,SpeciesCatName,Year,Catch,Price,region_name,IdOrig
Soft bottom,Goatfish (Saramulyete),Upeneus spp,33,Misc. coastal fishes,2014.0,190.73000000000002,1883.7982643546168,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Goatfish (Saramulyete)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2002.0,66.0,1398.87244818182,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2003.0,95.0,1799.7418108327834,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2004.0,129.41,2188.404672213885,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2005.0,166.78,2448.1138475328175,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2006.0,153.71,2652.0234002225848,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2007.0,140.14000000000001,2814.216094341985,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2008.0,134.51000000000002,3843.418129486306,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2009.0,90.0,3262.2104234434023,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2010.0,181.37,2945.5502719842034,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2011.0,164.48,3351.7667621816167,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2012.0,183.18,3582.3744753603332,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2013.0,184.24,3597.4383684303766,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Hard bottom,Grouper (Lapu-lapu),Epinephelus spp,33,Misc. coastal fishes,2014.0,211.81,3477.91601510501,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Grouper (Lapu-lapu)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2002.0,21.0,945.0904411666667,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2003.0,34.0,874.1961227071428,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2004.0,38.04,843.6125189230473,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2005.0,329.38,901.7526411141888,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2006.0,342.08,1078.5133239088814,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2007.0,441.26,1159.318212547588,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2008.0,368.5,1423.444469877056,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2009.0,235.73999999999998,1275.61424981682,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2010.0,170.24,1672.32253470905,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2011.0,148.79,1845.8174829931534,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2012.0,164.62,1746.3941959657,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2013.0,187.06,1829.9048405886033,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Hairtail (Espada),Trichiurus spp,34,Misc. demersal fishes,2014.0,174.67,1771.7202994915167,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Hairtail (Espada)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2002.0,783.0,764.5395052206908,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2003.0,885.0,655.1424061732022,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2004.0,1087.62,699.9504051668554,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2005.0,1294.24,893.8753420469618,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2006.0,1350.71,927.0056625331702,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2007.0,1586.08,1098.8170704132779,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2008.0,1339.02,1217.3906545124153,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2009.0,944.84,1026.612415232431,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2010.0,886.3900000000001,1104.8709376967845,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2011.0,901.48,1223.564200240845,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2012.0,933.33,1405.188909221772,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2013.0,938.45,1363.043748096165,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Soft bottom,Mullet (Kapak),Mugilidae,33,Misc. coastal fishes,2014.0,930.24,1333.841658817158,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Mullet (Kapak)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2002.0,28.0,1178.70985839286,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2003.0,32.0,826.74400404762,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2004.0,40.11,982.8565811427534,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2005.0,97.28,943.3729908527433,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2006.0,108.86,938.2578651162587,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2007.0,137.43,961.6281553834074,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2008.0,92.35,1059.443462016875,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2009.0,27.17,1284.0806742220034,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2010.0,29.62,1423.1798363554633,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2011.0,28.88,1522.74660511669,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2012.0,59.25,1489.2599494850233,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2013.0,59.370000000000005,1553.0366808701033,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Hard bottom,Parrot fish (Loro),Scaridae,33,Misc. coastal fishes,2014.0,59.65,1526.5961022803233,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Parrot fish (Loro)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2002.0,54.0,1162.7907,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2003.0,59.0,1392.3056273148134,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2004.0,28.95,1050.372048998045,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2005.0,38.46,1279.7998904085339,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2006.0,34.21,1345.9135626674413,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2007.0,36.519999999999996,1577.0236131688287,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2008.0,22.11,1708.18184003554,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2009.0,13.19,1875.0050531030902,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2010.0,77.87,1956.2340142263,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2011.0,22.52,2168.2120357212366,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2012.0,18.71,2351.1336226388366,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2013.0,23.259999999999998,2205.1633068722667,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Porgies (Pargo),Calamus spp,33,Misc. coastal fishes,2014.0,24.12,2242.165400152763,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Porgies (Pargo)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2002.0,58.0,1162.7907,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2003.0,49.0,1459.6146355555534,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2004.0,21.71,1353.6753289473268,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2005.0,135.7,1353.05247504815,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2006.0,161.29999999999998,1301.0122203579149,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2007.0,129.46,1432.4184379555868,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2008.0,101.9,1722.043241438005,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2009.0,72.16,1857.3923580718133,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2010.0,49.0,1969.282200892375,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2011.0,47.55,2032.0019598661752,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2012.0,60.9,2234.668022055895,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2013.0,60.5,2190.48904833331,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Siganid (Samaral),Siganus spp,33,Misc. coastal fishes,2014.0,63.04,2137.83932667715,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Siganid (Samaral)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2002.0,348.0,870.5803173184157,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2003.0,399.0,1003.9227441512328,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2004.0,396.48,1027.954242358768,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2005.0,883.32,1072.3136562581642,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2006.0,944.76,1172.2622200618107,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2007.0,1130.0900000000001,1251.0511901386901,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2008.0,1044.2,1418.3659672068188,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2009.0,753.15,1383.0930270203473,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2010.0,622.2,1485.0405104557033,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2011.0,630.4,1721.2775689780885,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2012.0,545.4,1684.08927825881,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2013.0,570.9399999999999,1733.220186863625,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Soft bottom,Slipmouth (Sapsap),Leiognathus spp,33,Misc. coastal fishes,2014.0,594.1899999999999,1611.063618569932,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Slipmouth (Sapsap)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2002.0,30.0,1388.88889166667,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2003.0,49.0,1405.9988189319201,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2004.0,71.27,1462.8500899651,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2005.0,229.46,1415.522730639532,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2006.0,249.92,1436.548070349262,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2007.0,265.27,1742.449013874025,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2008.0,193.57999999999998,1938.6000640186176,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2009.0,202.05,2008.8680384624367,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2010.0,181.49,2428.2429313208,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2011.0,186.91,2371.293322932635,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2012.0,216.21,2571.53423672325,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2013.0,203.16,2838.1241014510565,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Hard bottom,Snapper (Maya-maya),Lutjanus spp,33,Misc. coastal fishes,2014.0,214.53,2751.72196434097,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Snapper (Maya-maya)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2002.0,956.0,1192.6415284258974,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2003.0,993.0,1224.4923745621038,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2004.0,1011.5400000000001,1283.2984192985675,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2005.0,2318.2599999999998,1298.8686225439076,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2006.0,2292.24,1476.3890978709787,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2007.0,2438.71,1676.4522301996458,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2008.0,2028.93,1852.5717739757456,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2009.0,1481.91,1857.3927489054815,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2010.0,1247.23,1809.900162910555,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2011.0,1186.91,1986.0350156915583,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2012.0,984.4000000000001,2069.6163259365935,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2013.0,1018.65,2085.8379953660383,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Threadfin bream (Bisugo),Nemipterus spp,33,Misc. coastal fishes,2014.0,1011.37,2033.5063542630414,REGION III (CENTRAL LUZON),REGION III (CENTRAL LUZON)_Threadfin bream (Bisugo)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2002.0,128.0,361.8223586700337,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2003.0,42.0,637.7893496590909,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2004.0,61.339999999999996,617.2411655320112,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2005.0,88.71000000000001,704.0863130163358,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2006.0,223.82,669.3157050996974,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2007.0,448.24,795.2152969763765,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2008.0,915.6800000000001,886.2903547163825,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2009.0,54.28,748.1942194681143,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2010.0,76.27,846.8658094572953,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2011.0,123.89999999999999,1056.7649377715165,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2012.0,62.11,952.8664136935188,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2013.0,53.66,862.9086298247886,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Acetes (Alamang),Acetes sibogae,45,"Shrimps, prawns",2014.0,3832.7099999999996,835.196952066895,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Acetes (Alamang)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2002.0,1094.0,1519.49242480257,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2003.0,635.0,1554.572273441778,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2004.0,599.11,1540.606888771526,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Blue crab (Alimasag)
Soft bottom,Blue crab (Alimasag),Callinectes sapidus,42,"Crabs, sea-spiders",2005.0,554.22,1975.46552282892,REGION IV-A (CALABARZON),REGION IV-A (CALABARZON)_Blue crab (Alimasag)
